16,64.26
32,63.66
64,67.30
128,74.38
8,57.31
16,61.95
32,65.09
64,69.25
128,74.58
8,50.48
16,58.60
32,61.94
64,70.30
128,69.53
8,48.75
16,55.78
32,63.37
64,69.10
128,73.12
8,51.44
16,56.74
32,64.14
64,66.76
128,71.76
8,59.35
16,57.32
32,64.19
64,69.15
128,73.49
8,57.02
16,58.74
32,62.94
64,70.00
128,71.44
8,49.57
16,49.78
32,63.95
64,70.00
128,74.58
8,47.26
16,61.10
32,64.24
64,70.10
128,69.63
8,58.82
16,60.93
32,62.98
64,67.91
128,71.78
8,54.28
16,56.31
32,60.66
64,68.40
128,74.36
8,52.21
16,61.92
32,66.80
64,66.18
128,73.81
8,59.50
16,56.89
32,64.12
64,69.05
128,72.97
8,46.37
16,49.01
32,60.49
64,65.40
128,74.26
8,50.77
16,52.67
32,62.43
64,68.79
128,71.46
8,55.65
16,55.35
